id,datetime,minor,size,comment,user,delta
59575310,2020-04-25 21:24:48+00:00,False,51868,"Anulowanie wersji 59575261 autorstwa [[Special:Contributions/Oleksandr2327|Oleksandr2327]] naprawdę chcesz udawać, że to nie jest terytorium sporne?","{'id': 60755, 'name': 'WTM'}",-3.0
59575261,2020-04-25 21:15:01+00:00,True,51871,Виправлена помилка,"{'id': 980233, 'name': 'Oleksandr2327'}",3.0
59160386,2020-03-22 21:09:30+00:00,True,51868,zamieniam magiczny ISBN na szablon,"{'id': 661950, 'name': 'Paweł Ziemian BOT'}",4.0
58665686,2020-02-01 16:47:29+00:00,True,51864,"Zabezpieczył „[[Półwysep Krymski]]”: wojna edycyjna; zapraszam do dyskusji [[Wikipedia:Kawiarenka/Artykuły#Krym]] ([edytowanie=Dozwolone tylko dla administratorów] (wygasa 16:47, 1 mar 2020 (UTC)) [przenoszenie=Dozwolone tylko dla administratorów] (wygasa 16:47, 1 mar 2020 (UTC)))","{'id': 19873, 'name': 'Malarz pl'}",0.0
58665673,2020-02-01 16:46:20+00:00,True,51864,podobnie jak w innych infoboksach,"{'id': 19873, 'name': 'Malarz pl'}",-16.0
58665644,2020-02-01 16:42:24+00:00,False,51880,/* Stan obecny */ drobne merytoryczne,"{'id': 76207, 'name': 'Bogomolov.PL'}",790.0
58665376,2020-02-01 16:11:05+00:00,False,51090,[[WP:POP|Popups]]: Przywrócenie wersji autora Piotr967 z dnia 2020-02-01 01:00:23,"{'id': 63206, 'name': 'Andros64'}",-45.0
58664989,2020-02-01 15:04:01+00:00,False,51135,"Anulowanie wersji 58662881 autorstwa [[Special:Contributions/Andros64|Andros64]] ([[User talk:Andros64|dyskusja]]) Wszyscy wiedzą, jak to wygląda od 2014... Taka wersja najbardziej spełnia wymóg encyklopedyczności. Proszę ją zostawić!","{'id': None, 'name': '80.54.51.142'}",45.0
58662881,2020-02-01 10:42:54+00:00,False,51090,[[WP:POP|Popups]]: Przywrócenie wersji autora Piotr967 z dnia 2020-02-01 01:00:23,"{'id': 63206, 'name': 'Andros64'}",-45.0
58662757,2020-02-01 10:16:51+00:00,False,51135,lit.,"{'id': 918868, 'name': 'MemicznyJanusz'}",0.0
58662751,2020-02-01 10:16:13+00:00,False,51135,drobne techniczne,"{'id': 918868, 'name': 'MemicznyJanusz'}",-13.0
58662740,2020-02-01 10:15:02+00:00,False,51148,,"{'id': None, 'name': '80.54.51.142'}",58.0
58661295,2020-02-01 01:00:23+00:00,False,51090,ort.,"{'id': 83793, 'name': 'Piotr967'}",0.0
58660412,2020-01-31 21:55:18+00:00,True,51090,Wycofano edycje użytkownika [[Special:Contributions/80.54.51.142|80.54.51.142]] ([[User talk:80.54.51.142|dyskusja]]). Autor przywróconej wersji to [[:User:Maciej9876543210|Maciej9876543210]].,"{'id': 92029, 'name': 'Regan1973'}",-40.0
58660359,2020-01-31 21:45:57+00:00,False,51130,,"{'id': None, 'name': '80.54.51.142'}",0.0
58660350,2020-01-31 21:44:40+00:00,False,51130,Najbardziej bezstronna i zgodna z prawdą wersja- proszę już tak zostawić; wszyscy wiedzą o tym sporze,"{'id': None, 'name': '80.54.51.142'}",40.0
58586422,2020-01-22 08:55:54+00:00,False,51090,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/Jestem Prawdziwym Historykiem|Jestem Prawdziwym Historykiem]]) i przywrócono wersję 58586385 autorstwa Maciej9876543210,"{'id': 939817, 'name': 'Maciej9876543210'}",2.0
58586389,2020-01-22 08:50:55+00:00,False,51088,Blad,"{'id': 1015262, 'name': 'Jestem Prawdziwym Historykiem'}",-2.0
58586385,2020-01-22 08:50:27+00:00,False,51090,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/Jestem Prawdziwym Historykiem|Jestem Prawdziwym Historykiem]]) i przywrócono wersję 58586378 autorstwa Maciej9876543210,"{'id': 939817, 'name': 'Maciej9876543210'}",-6.0
58586383,2020-01-22 08:50:11+00:00,False,51096,Zabory Rosji błąd,"{'id': 1015262, 'name': 'Jestem Prawdziwym Historykiem'}",6.0
58586378,2020-01-22 08:48:16+00:00,False,51090,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/Jestem Prawdziwym Historykiem|Jestem Prawdziwym Historykiem]]) i przywrócono wersję 58576069 autorstwa MemicznyJanusz,"{'id': 939817, 'name': 'Maciej9876543210'}",-39.0
58586374,2020-01-22 08:47:11+00:00,False,51129,Błąd,"{'id': 1015262, 'name': 'Jestem Prawdziwym Historykiem'}",39.0
58576069,2020-01-20 19:39:50+00:00,True,51090,Wycofano edycje użytkownika [[Special:Contributions/89.66.81.220|89.66.81.220]] ([[User talk:89.66.81.220|dyskusja]]). Autor przywróconej wersji to [[:User:MemicznyJanusz|MemicznyJanusz]].,"{'id': 918868, 'name': 'MemicznyJanusz'}",2.0
58575926,2020-01-20 19:25:04+00:00,False,51088,Poprawiono błąd,"{'id': None, 'name': '89.66.81.220'}",-2.0
58563019,2020-01-18 22:49:41+00:00,True,51090,Wycofano edycje użytkownika [[Special:Contributions/87.205.205.191|87.205.205.191]] ([[User talk:87.205.205.191|dyskusja]]). Autor przywróconej wersji to [[:User:Regan1973|Regan1973]].,"{'id': 918868, 'name': 'MemicznyJanusz'}",-8.0
58563016,2020-01-18 22:48:53+00:00,False,51098,,"{'id': None, 'name': '87.205.205.191'}",8.0
58533941,2020-01-15 06:27:40+00:00,True,51090,Wycofano edycje użytkownika [[Special:Contributions/2A02:A314:813F:1000:D575:5F76:BD74:645C|2A02:A314:813F:1000:D575:5F76:BD74:645C]] ([[User talk:2A02:A314:813F:1000:D575:5F76:BD74:645C|dyskusja]]). Autor przywróconej wersji to [[:User:Andros64|Andros64]].,"{'id': 92029, 'name': 'Regan1973'}",-413.0
58533097,2020-01-14 23:55:42+00:00,False,51503,,"{'id': None, 'name': '2A02:A314:813F:1000:D575:5F76:BD74:645C'}",43.0
58533064,2020-01-14 23:50:08+00:00,False,51460,,"{'id': None, 'name': '2A02:A314:813F:1000:D575:5F76:BD74:645C'}",370.0
58533043,2020-01-14 23:47:54+00:00,True,51090,Wycofano edycje użytkownika [[Special:Contributions/2A02:A314:813F:1000:D575:5F76:BD74:645C|2A02:A314:813F:1000:D575:5F76:BD74:645C]] ([[User talk:2A02:A314:813F:1000:D575:5F76:BD74:645C|dyskusja]]). Autor przywróconej wersji to [[:User:Andros64|Andros64]].,"{'id': 63206, 'name': 'Andros64'}",-370.0
58533000,2020-01-14 23:35:42+00:00,False,51460,,"{'id': None, 'name': '2A02:A314:813F:1000:D575:5F76:BD74:645C'}",370.0
58532990,2020-01-14 23:33:44+00:00,True,51090,Wycofano edycje użytkownika [[Special:Contributions/2A02:A314:813F:1000:D575:5F76:BD74:645C|2A02:A314:813F:1000:D575:5F76:BD74:645C]] ([[User talk:2A02:A314:813F:1000:D575:5F76:BD74:645C|dyskusja]]). Autor przywróconej wersji to [[:User:Regan1973|Regan1973]].,"{'id': 63206, 'name': 'Andros64'}",-370.0
58532311,2020-01-14 22:23:08+00:00,False,51460,,"{'id': None, 'name': '2A02:A314:813F:1000:D575:5F76:BD74:645C'}",370.0
58479360,2020-01-07 20:50:10+00:00,True,51090,Wycofano edycje użytkownika [[Special:Contributions/80.54.51.142|80.54.51.142]] ([[User talk:80.54.51.142|dyskusja]]). Autor przywróconej wersji to [[:User:Regan1973|Regan1973]].,"{'id': 92029, 'name': 'Regan1973'}",-19.0
58478652,2020-01-07 19:35:42+00:00,False,51109,Jest po prostu spór terytorialny miedzy oboma krajami.,"{'id': None, 'name': '80.54.51.142'}",19.0
58459417,2020-01-05 21:19:28+00:00,True,51090,"Anulowanie wersji 58414359 autorstwa [[Special:Contributions/80.54.51.142|80.54.51.142]] ([[User talk:80.54.51.142|dyskusja]]), drobne redakcyjne","{'id': 92029, 'name': 'Regan1973'}",-48.0
58414359,2020-01-02 22:14:48+00:00,False,51138,"Mówimy, jak jest naprawdę.","{'id': None, 'name': '80.54.51.142'}",-25.0
58414309,2020-01-02 22:06:54+00:00,False,51163,,"{'id': None, 'name': '80.54.51.142'}",73.0
58407567,2020-01-02 15:45:26+00:00,False,51090,Anulowanie wersji 58407555 autorstwa [[Special:Contributions/89.75.165.246|89.75.165.246]] ([[User talk:89.75.165.246|dyskusja]]) to nie jest właściciel tylko okupant,"{'id': 266502, 'name': 'Jckowal'}",2.0
58407555,2020-01-02 15:44:13+00:00,False,51088,zmiana na obecnego właściciela,"{'id': None, 'name': '89.75.165.246'}",-2.0
58257640,2019-12-15 18:45:10+00:00,True,51090,Wycofano edycje użytkownika [[Special:Contributions/31.0.123.199|31.0.123.199]] ([[User talk:31.0.123.199|dyskusja]]). Autor przywróconej wersji to [[:User:Regan1973|Regan1973]].,"{'id': 92029, 'name': 'Regan1973'}",-8.0
58257299,2019-12-15 17:57:08+00:00,False,51098,Zmiana przynależności politycznej,"{'id': None, 'name': '31.0.123.199'}",8.0
58257241,2019-12-15 17:50:38+00:00,True,51090,/* Linki zewnętrzne */ Portal nie istnieje,"{'id': 92029, 'name': 'Regan1973'}",-152.0
58255097,2019-12-15 13:53:04+00:00,True,51242,Wycofano edycje użytkownika [[Special:Contributions/87.205.206.243|87.205.206.243]] ([[User talk:87.205.206.243|dyskusja]]). Autor przywróconej wersji to [[:User:Khan Tengri|Khan Tengri]].,"{'id': 63206, 'name': 'Andros64'}",-8.0
58254837,2019-12-15 13:17:39+00:00,False,51250,,"{'id': None, 'name': '87.205.206.243'}",8.0
58254827,2019-12-15 13:16:15+00:00,True,51242,Wycofano edycje użytkownika [[Special:Contributions/87.205.206.243|87.205.206.243]] ([[User talk:87.205.206.243|dyskusja]]). Autor przywróconej wersji to [[:User:Andros64|Andros64]].,"{'id': 145341, 'name': 'Khan Tengri'}",-8.0
58254820,2019-12-15 13:15:46+00:00,False,51250,,"{'id': None, 'name': '87.205.206.243'}",8.0
58143950,2019-11-30 12:50:48+00:00,True,51242,Wycofano edycje użytkownika [[Special:Contributions/46.174.233.76|46.174.233.76]] ([[User talk:46.174.233.76|dyskusja]]). Autor przywróconej wersji to [[:User:Andros64|Andros64]].,"{'id': 63206, 'name': 'Andros64'}",-14.0
58143887,2019-11-30 12:41:00+00:00,False,51256,Krym od 5 lat nie należy do Ukrainy,"{'id': None, 'name': '46.174.233.76'}",14.0
58136519,2019-11-29 20:00:54+00:00,True,51242,Wycofano edycje użytkownika [[Special:Contributions/31.60.45.234|31.60.45.234]] ([[User talk:31.60.45.234|dyskusja]]). Autor przywróconej wersji to [[:User:Regan1973|Regan1973]].,"{'id': 63206, 'name': 'Andros64'}",2.0
58134449,2019-11-29 18:05:54+00:00,False,51240,,"{'id': None, 'name': '31.60.45.234'}",-2.0
58126509,2019-11-29 06:07:56+00:00,True,51242,Wycofano edycje użytkownika [[Special:Contributions/Banana22100|Banana22100]] ([[User talk:Banana22100|dyskusja]]). Autor przywróconej wersji to [[:User:Cybularny|Cybularny]].,"{'id': 92029, 'name': 'Regan1973'}",-42.0
58125940,2019-11-28 23:08:21+00:00,False,51284,Ale to jest prawda.,"{'id': 815538, 'name': 'Banana22100'}",42.0
57990507,2019-11-18 15:25:35+00:00,True,51242,Wycofano edycje użytkownika [[Special:Contributions/83.17.17.109|83.17.17.109]] ([[User talk:83.17.17.109|dyskusja]]). Autor przywróconej wersji to [[:User:Regan1973|Regan1973]].,"{'id': 607705, 'name': 'Cybularny'}",-14.0
57990497,2019-11-18 15:24:31+00:00,False,51256,,"{'id': None, 'name': '83.17.17.109'}",14.0
57970274,2019-11-15 22:09:20+00:00,True,51242,drobne redakcyjne,"{'id': 92029, 'name': 'Regan1973'}",-42.0
57969922,2019-11-15 21:18:29+00:00,False,51284,Przynależność de jure i de facto,"{'id': None, 'name': '188.147.40.100'}",33.0
57969901,2019-11-15 21:16:19+00:00,False,51251,Prawidłowa przynależność,"{'id': None, 'name': '188.147.40.100'}",-30.0
57781673,2019-10-21 11:11:17+00:00,False,51281,/* Miasta */  nie ma takiego miasta jka Bachczysaraj. Z angielszczyzny to wzięliście? w Rzeczpospolitej od zawsze obowiązuje Bakczysaraj,"{'id': None, 'name': '176.97.95.5'}",-26.0
57766496,2019-10-19 08:24:43+00:00,False,51307,Proponuję to tak rozwiązać,"{'id': 952068, 'name': 'DawidekM'}",39.0
57698311,2019-10-09 05:42:46+00:00,False,51268,przywrócenie poprzedniej wersji,"{'id': 17612, 'name': 'PawełMM'}",16.0
57698292,2019-10-09 05:38:27+00:00,False,51252,,"{'id': None, 'name': '84.241.205.210'}",-12.0
57698287,2019-10-09 05:38:07+00:00,False,51264,Poprawiłem Należność krymu,"{'id': None, 'name': '84.241.205.210'}",-4.0
57697780,2019-10-08 22:25:00+00:00,True,51268,drobne redakcyjne,"{'id': 92029, 'name': 'Regan1973'}",-33.0
57688015,2019-10-07 13:21:08+00:00,True,51301,Bot poprawia linkowanie wewnętrzne i wykonuje inne drobne zmiany.,"{'id': 705096, 'name': 'AndrzeiBOT'}",19.0
57220361,2019-08-08 14:37:50+00:00,False,51282,linkuje do chersonnez taurydzki,"{'id': None, 'name': '83.30.44.201'}",0.0
57217726,2019-08-08 06:41:07+00:00,False,51282,,"{'id': None, 'name': '83.30.174.226'}",-23.0
57041680,2019-07-10 10:08:43+00:00,True,51305,Wycofano edycje użytkownika [[Special:Contributions/2A02:A31C:853A:800:6193:2566:DEDD:96CE|2A02:A31C:853A:800:6193:2566:DEDD:96CE]] ([[User talk:2A02:A31C:853A:800:6193:2566:DEDD:96CE|dyskusja]]). Autor przywróconej wersji to [[:User:Andros64|Andros64]].,"{'id': 63206, 'name': 'Andros64'}",105.0
57041393,2019-07-10 09:21:03+00:00,False,51200,Zmiana,"{'id': None, 'name': '2A02:A31C:853A:800:6193:2566:DEDD:96CE'}",-105.0
57041338,2019-07-10 09:13:37+00:00,False,51305,[[WP:POP|Popups]]: Przywrócenie wersji autora JackStrong12 z dnia 2019-06-24 17:52:18,"{'id': 63206, 'name': 'Andros64'}",44.0
57041240,2019-07-10 08:55:57+00:00,False,51261,Poprawka,"{'id': None, 'name': '2A02:A31C:853A:800:DDCB:A24D:C622:DAA2'}",-44.0
57041079,2019-07-10 08:13:13+00:00,False,51305,Anulowanie wersji 57041053 autorstwa [[Special:Contributions/2A02:A31C:853A:800:2C4F:98D0:F2A4:585|2A02:A31C:853A:800:2C4F:98D0:F2A4:585]] prokremlowski punkt widzenia,"{'id': 60755, 'name': 'WTM'}",44.0
57041053,2019-07-10 08:06:38+00:00,False,51261,Zmiana przynależności państwowej w 2014,"{'id': None, 'name': '2A02:A31C:853A:800:2C4F:98D0:F2A4:585'}",-44.0
56948574,2019-06-24 17:52:18+00:00,False,51305,Dr red,"{'id': 940983, 'name': 'JackStrong12'}",7.0
56933351,2019-06-22 15:08:30+00:00,False,51298,było poprawnie,"{'id': 357169, 'name': 'Alan ffm'}",71.0
56933226,2019-06-22 14:48:28+00:00,False,51227,,"{'id': None, 'name': '188.147.233.164'}",-48.0
56851459,2019-06-10 12:13:14+00:00,False,51275,Natura rozbieżności z punktu widzenia prawa międzynarodowego.,"{'id': 940983, 'name': 'JackStrong12'}",30.0
56663724,2019-05-13 11:34:20+00:00,False,51245,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/185.61.7.233|185.61.7.233]]) i przywrócono wersję 56222752 autorstwa Thraen,"{'id': 939817, 'name': 'Maciej9876543210'}",-50.0
56663708,2019-05-13 11:31:27+00:00,False,51295,/* Średniowiecze */,"{'id': None, 'name': '185.61.7.233'}",50.0
56222752,2019-03-19 11:25:20+00:00,True,51245,Wycofano edycje użytkownika [[Special:Contributions/Michał Sopata|Michał Sopata]] ([[User talk:Michał Sopata|dyskusja]]). Autor przywróconej wersji to [[:User:Thraen|Thraen]].,"{'id': 664315, 'name': 'Thraen'}",21.0
56222739,2019-03-19 11:22:06+00:00,False,51224,,"{'id': 755310, 'name': 'Michał Sopata'}",-21.0
56222729,2019-03-19 11:19:44+00:00,True,51245,Wycofano edycje użytkownika [[Special:Contributions/Michał Sopata|Michał Sopata]] ([[User talk:Michał Sopata|dyskusja]]). Autor przywróconej wersji to [[:User:Bogomolov.PL|Bogomolov.PL]].,"{'id': 664315, 'name': 'Thraen'}",21.0
56222727,2019-03-19 11:19:30+00:00,False,51224,Poprawiona literówka,"{'id': 755310, 'name': 'Michał Sopata'}",-21.0
56212365,2019-03-18 04:47:50+00:00,True,51245,Wycofano edycje użytkownika [[Special:Contributions/Masno ni?|Masno ni?]] ([[User talk:Masno ni?|dyskusja]]). Autor przywróconej wersji to [[:User:Andros64|Andros64]].,"{'id': 76207, 'name': 'Bogomolov.PL'}",20.0
56211866,2019-03-18 00:33:59+00:00,False,51225,,"{'id': 954877, 'name': 'Masno ni?'}",-20.0
56007536,2019-02-24 19:58:46+00:00,True,51245,infobox,"{'id': 63206, 'name': 'Andros64'}",35.0
55455934,2018-12-30 16:30:37+00:00,False,51210,drobne merytoryczne,"{'id': 76207, 'name': 'Bogomolov.PL'}",312.0
55454586,2018-12-30 14:24:58+00:00,False,50898,drobne merytoryczne,"{'id': 76207, 'name': 'Bogomolov.PL'}",68.0
55454067,2018-12-30 13:18:08+00:00,False,50830,uzasadnienie jest takie że głupio brzmi że oddziela Rosję od Rosji,"{'id': 932433, 'name': 'Urabura'}",3.0
55451119,2018-12-30 03:56:15+00:00,False,50827,Anulowanie wersji 55450879 autorstwa [[Special:Contributions/Urabura|Urabura]] ([[User talk:Urabura|dyskusja]]). Uzasadnienie?,"{'id': 94020, 'name': 'Hektor Absurdus'}",-3.0
55450879,2018-12-30 02:04:52+00:00,False,50830,,"{'id': 932433, 'name': 'Urabura'}",3.0
55125421,2018-11-26 16:27:20+00:00,False,50827,"[[WP:SK]]+[[WP:SK/ToS|ToS]]+[[WP:SK/mSI|mSI]]+[[WP:SK/Bn|Bn]], drobne redakcyjne, drobne techniczne","{'id': 357169, 'name': 'Alan ffm'}",1.0
55091231,2018-11-21 18:21:31+00:00,False,50826,Anulowanie wersji 55091222 autorstwa [[Special:Contributions/217.173.198.237|217.173.198.237]] ([[User talk:217.173.198.237|dyskusja]]),"{'id': 125775, 'name': 'Mpn'}",4.0
55091222,2018-11-21 18:19:30+00:00,False,50822,Poprawka co do obecnej sytuacji politycznej.,"{'id': None, 'name': '217.173.198.237'}",-4.0
53485284,2018-05-18 18:17:59+00:00,True,50826,poprawa linków,"{'id': 63206, 'name': 'Andros64'}",-20.0
53482864,2018-05-18 11:18:00+00:00,False,50846,,"{'id': 853742, 'name': 'Shmurak'}",20.0
52738244,2018-03-05 21:44:36+00:00,True,50826,drobne techniczne,"{'id': 19873, 'name': 'Malarz pl'}",-35.0
52738086,2018-03-05 21:41:13+00:00,True,50861,MalarzBOT: regeneracja szablonu {{[[Szablon:Obiekt geograficzny infobox|Obiekt geograficzny infobox]]}},"{'id': 31007, 'name': 'MalarzBOT'}",-183.0
52725510,2018-03-05 16:03:31+00:00,False,51044,"Anulowanie wersji 52725390 autora [[Special:Contributions/195.68.193.100|195.68.193.100]] udajemy, że nie jest terytorium spornym?","{'id': 60755, 'name': 'WTM'}",20.0
52725390,2018-03-05 16:00:42+00:00,False,51024,/* Przynależność polityczno-administracyjna */,"{'id': None, 'name': '195.68.193.100'}",-20.0
52316050,2018-01-26 21:41:09+00:00,True,51044,Wycofano edycje użytkownika [[Special:Contributions/90.226.219.169|90.226.219.169]] ([[User talk:90.226.219.169|dyskusja]]). Autor przywróconej wersji to [[User:Paweł Ziemian BOT|Paweł Ziemian BOT]].,"{'id': 63206, 'name': 'Andros64'}",20.0
52315925,2018-01-26 21:25:24+00:00,False,51024,,"{'id': None, 'name': '90.226.219.169'}",-20.0
51549511,2018-01-14 18:15:03+00:00,True,51044,Redukuję wywołanie [[Szablon:Przypisy]] i dodaję nagłówek,"{'id': 661950, 'name': 'Paweł Ziemian BOT'}",13.0
51434234,2018-01-02 08:25:42+00:00,False,51031,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/157.25.162.250|157.25.162.250]]) i przywrócono wersję 51434225 autorstwa Gdarin,"{'id': 662581, 'name': 'Kra77'}",-37.0
51434231,2018-01-02 08:25:09+00:00,False,51068,Zmiana 2 stycznia 2018,"{'id': None, 'name': '157.25.162.250'}",37.0
51434225,2018-01-02 08:22:48+00:00,True,51031,Wycofano edycje użytkownika [[Special:Contributions/157.25.162.250|157.25.162.250]] ([[User talk:157.25.162.250|dyskusja]]). Autor przywróconej wersji to [[User:89.231.11.50|89.231.11.50]].,"{'id': 24, 'name': 'Gdarin'}",20.0
51434223,2018-01-02 08:22:31+00:00,False,51011,Naprawiam Swiat,"{'id': None, 'name': '157.25.162.250'}",-20.0
50654159,2017-10-20 11:09:32+00:00,False,51031,/* Linki zewnętrzne */ Zmiana kosmetyczna,"{'id': None, 'name': '89.231.11.50'}",8.0
50137519,2017-08-17 15:02:53+00:00,False,51023,literówka,"{'id': None, 'name': '83.4.162.186'}",1.0
49875191,2017-07-11 15:13:51+00:00,True,51022,Wycofano edycje użytkownika [[Special:Contributions/37.47.175.244|37.47.175.244]] ([[User talk:37.47.175.244|dyskusja]]). Autor przywróconej wersji to [[User:Bogomolov.PL|Bogomolov.PL]].,"{'id': 219980, 'name': 'Tokyotown8'}",21.0
49875176,2017-07-11 15:12:21+00:00,False,51001,,"{'id': None, 'name': '37.47.175.244'}",-21.0
49727782,2017-06-28 06:42:32+00:00,False,51022,drobne redakcyjne,"{'id': 76207, 'name': 'Bogomolov.PL'}",-4.0
49727778,2017-06-28 06:41:58+00:00,False,51026,jeszcze jedna rezolucja ZO ONZ,"{'id': 76207, 'name': 'Bogomolov.PL'}",926.0
49726975,2017-06-28 00:37:24+00:00,True,50100,[[WP:SK]]+[[WP:SK/Bn|Bn]],"{'id': 64, 'name': 'Beno'}",-88.0
49677595,2017-06-23 21:30:59+00:00,True,50188,Wycofano edycje użytkownika [[Special:Contributions/188.17.116.85|188.17.116.85]] ([[User talk:188.17.116.85|dyskusja]]). Autor przywróconej wersji to [[User:Misiolekar|Misiolekar]].,"{'id': 397877, 'name': 'Hoa binh'}",0.0
49676871,2017-06-23 19:21:17+00:00,False,50188,/* Linki zewnętrzne */,"{'id': None, 'name': '188.17.116.85'}",0.0
49576503,2017-06-11 18:25:21+00:00,False,50188,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/78.111.189.40|78.111.189.40]]) i przywrócono wersję 49551447 autorstwa Andros64,"{'id': 782448, 'name': 'Misiolekar'}",19.0
49576494,2017-06-11 18:24:27+00:00,False,50169,,"{'id': None, 'name': '78.111.189.40'}",-19.0
49551447,2017-06-09 10:07:47+00:00,True,50188,Wycofano edycje użytkownika [[Special:Contributions/83.230.0.13|83.230.0.13]] ([[User talk:83.230.0.13|dyskusja]]). Autor przywróconej wersji to [[User:Andros64|Andros64]].,"{'id': 63206, 'name': 'Andros64'}",69.0
49551233,2017-06-09 09:40:27+00:00,False,50119,"/* Panowanie rosyjskie */ W XIX w. nie istniał naród ukraiński, lecz tylko Rusini, czyli prawosławni mieszkańczy Małopolski Wschodniej.","{'id': None, 'name': '83.230.0.13'}",-69.0
49444996,2017-05-26 15:03:36+00:00,True,50188,"Anulowanie wersji 49444968 autora [[Special:Contributions/Damiamzsz|Damiamzsz]] ([[User talk:Damiamzsz|dyskusja]]) aneksja Krymu przez Rosję nie została uznana międzynarodowo, w tym przez Polskę","{'id': 63206, 'name': 'Andros64'}",21.0
49444968,2017-05-26 15:00:36+00:00,True,50167,"Krym nie należy do Ukrainy, byłem na wycieczce i widziałem na własne oczy że na terenie Krymu nie ma urzędników i wojska Ukrainy. Mocnym argumentem jest to że na terenie Krymu odbyło się referendum Ludowe i wynik był korzystny dla Rosji.","{'id': 721564, 'name': 'Damiamzsz'}",-21.0
49444911,2017-05-26 14:52:38+00:00,False,50188,Anulowanie wersji 49444881 autora [[Special:Contributions/Damiamzsz|Damiamzsz]] ([[User talk:Damiamzsz|dyskusja]]),"{'id': 63206, 'name': 'Andros64'}",21.0
49444881,2017-05-26 14:47:42+00:00,True,50167,Zmieniłem prawidłowe określenie przynależności do państwa Rosji. Podaje źródło: Akt aneksji + Referendum ludowe które wygrała ludność rosyjska.,"{'id': 721564, 'name': 'Damiamzsz'}",-21.0
49320623,2017-05-10 08:56:20+00:00,True,50188,Wycofano edycje użytkownika [[Special:Contributions/2A00:801:212:4B86:E8CB:CA0:BD20:A31E|2A00:801:212:4B86:E8CB:CA0:BD20:A31E]] ([[User talk:2A00:801:212:4B86:E8CB:CA0:BD20:A31E|dyskusja]]). Autor przywróconej wersji to [[User:Hoa binh|Hoa binh]].,"{'id': 478968, 'name': 'Einsbor'}",21.0
49320618,2017-05-10 08:56:05+00:00,False,50167,/* Linki zewnętrzne */,"{'id': None, 'name': '2A00:801:212:4B86:E8CB:CA0:BD20:A31E'}",-21.0
49126907,2017-04-20 11:11:35+00:00,True,50188,Wycofano edycje użytkownika [[Special:Contributions/188.146.66.194|188.146.66.194]] ([[User talk:188.146.66.194|dyskusja]]). Autor przywróconej wersji to [[User:Tokyotown8|Tokyotown8]].,"{'id': 397877, 'name': 'Hoa binh'}",19.0
49126766,2017-04-20 10:48:23+00:00,False,50169,Krym nie jest formalną/legalną częścią Rosji - stąd usunięcie jej flagi jest zasadne.,"{'id': None, 'name': '188.146.66.194'}",-19.0
48731615,2017-03-05 19:13:58+00:00,True,50188,Wycofano edycje użytkownika [[Special:Contributions/91.192.144.133|91.192.144.133]] ([[User talk:91.192.144.133|dyskusja]]). Autor przywróconej wersji to [[User:Matandun|Matandun]].,"{'id': 219980, 'name': 'Tokyotown8'}",21.0
48731602,2017-03-05 19:13:05+00:00,False,50167,Zmiana państwa,"{'id': None, 'name': '91.192.144.133'}",-21.0
48702936,2017-03-03 06:34:59+00:00,True,50188,Wycofano edycje użytkownika [[Special:Contributions/195.212.29.174|195.212.29.174]] ([[User talk:195.212.29.174|dyskusja]]). Autor przywróconej wersji to [[User:Hoa binh|Hoa binh]].,"{'id': 566337, 'name': 'Matandun'}",21.0
48702933,2017-03-03 06:32:24+00:00,False,50167,,"{'id': None, 'name': '195.212.29.174'}",-21.0
48669327,2017-02-26 18:31:29+00:00,True,50188,Wycofano edycje użytkownika [[Special:Contributions/91.192.144.133|91.192.144.133]] ([[User talk:91.192.144.133|dyskusja]]). Autor przywróconej wersji to [[User:Luqiq|Luqiq]].,"{'id': 397877, 'name': 'Hoa binh'}",21.0
48669299,2017-02-26 18:29:01+00:00,False,50167,,"{'id': None, 'name': '91.192.144.133'}",-21.0
48359596,2017-01-28 18:34:52+00:00,False,50188,/* Współczesność */Poprawiona literówka,"{'id': 800265, 'name': 'Luqiq'}",1.0
48285048,2017-01-22 21:33:26+00:00,True,50187,Wycofano edycje użytkownika [[Special:Contributions/Andre30035|Andre30035]] ([[User talk:Andre30035|dyskusja]]). Autor przywróconej wersji to [[User:Andros64|Andros64]].,"{'id': 13898, 'name': 'Pudelek'}",19.0
48282685,2017-01-22 18:38:23+00:00,True,50168,,"{'id': 627484, 'name': 'Andre30035'}",-19.0
47826301,2016-12-10 16:12:55+00:00,True,50187,Anulowanie wersji 47817147 autora [[Special:Contributions/Фаша|Фаша]] ([[User talk:Фаша|dyskusja]]) było dobrze,"{'id': 63206, 'name': 'Andros64'}",-2.0
47817147,2016-12-09 16:28:51+00:00,False,50189,,"{'id': 746479, 'name': 'Фаша'}",2.0
47704338,2016-12-01 20:31:09+00:00,True,50187,zamieniam magiczny ISBN na szablon,"{'id': 661950, 'name': 'Paweł Ziemian BOT'}",28.0
