id,datetime,minor,size,comment,user,delta
36990930,2013-07-04 07:54:30+00:00,True,29039,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",1483.0
36990871,2013-07-04 07:40:26+00:00,True,27556,/* II Rzeczpospolita */ int.,"{'id': 63206, 'name': 'Andros64'}",-1.0
36990867,2013-07-04 07:39:28+00:00,True,27557,/* II Rzeczpospolita */ drobne techniczne,"{'id': 63206, 'name': 'Andros64'}",2.0
36990863,2013-07-04 07:38:45+00:00,True,27555,/* II Rzeczpospolita */ poprawa linków,"{'id': 63206, 'name': 'Andros64'}",-6.0
36990852,2013-07-04 07:37:17+00:00,True,27561,drobne redakcyjne,"{'id': 63206, 'name': 'Andros64'}",11.0
36990850,2013-07-04 07:36:52+00:00,False,27550,/* II Rzeczpospolita */ uzupełnienie,"{'id': 63206, 'name': 'Andros64'}",4626.0
36990843,2013-07-04 07:35:21+00:00,True,22924,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",1035.0
36990738,2013-07-04 07:10:33+00:00,True,21889,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",543.0
36944271,2013-06-28 13:49:45+00:00,False,21346,,"{'id': 13668, 'name': 'Mix321'}",-66.0
36943170,2013-06-28 11:41:55+00:00,True,21412,szablon,"{'id': 545683, 'name': 'Sejm Krajowy Galicji'}",75.0
36942731,2013-06-28 10:23:48+00:00,False,21337,drobne merytoryczne,"{'id': 13668, 'name': 'Mix321'}",217.0
36940056,2013-06-27 22:42:25+00:00,False,21120,kat.,"{'id': 523609, 'name': 'Magyar062'}",30.0
36939971,2013-06-27 22:35:49+00:00,False,21090,kat.,"{'id': 523609, 'name': 'Magyar062'}",-74.0
35870265,2013-03-25 19:12:26+00:00,False,21164,drobne merytoryczne,"{'id': 247220, 'name': 'Pawski'}",-8.0
35244145,2013-03-13 22:41:38+00:00,True,21172,"[[User:Addbot|Bot:]] Przenoszę linki interwiki (2) do [[d:|Wikidata]], są teraz dostępne do edycji na [[d:q3573883]]","{'id': 543400, 'name': 'Addbot'}",-63.0
34832230,2013-02-20 11:57:13+00:00,False,21235,,"{'id': None, 'name': '194.181.106.20'}",39.0
34612630,2013-02-05 21:31:51+00:00,True,21196,main -> osobny artykuł,"{'id': 534325, 'name': 'TarBot'}",22.0
34331385,2013-01-20 14:28:29+00:00,True,21174,kat.,"{'id': 63206, 'name': 'Andros64'}",44.0
33987980,2012-12-28 15:43:30+00:00,True,21130,drobne redakcyjne,"{'id': 64, 'name': 'Beno'}",195.0
33987010,2012-12-28 14:11:16+00:00,True,20935,/* Okupacja niemiecka 1941-1944 */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",-6.0
33986983,2012-12-28 14:09:19+00:00,True,20941,/* Austria i Austro-Węgry */ lit.,"{'id': 63206, 'name': 'Andros64'}",1.0
33986976,2012-12-28 14:08:59+00:00,True,20940,/* Austria i Austro-Węgry */ poprawa linków,"{'id': 63206, 'name': 'Andros64'}",-11.0
33986962,2012-12-28 14:08:12+00:00,True,20951,"/* Austria i Austro-Węgry */ drobne merytoryczne, poprawa linków","{'id': 63206, 'name': 'Andros64'}",26.0
33986931,2012-12-28 14:06:28+00:00,True,20925,/* Austria i Austro-Węgry */ styl,"{'id': 63206, 'name': 'Andros64'}",0.0
33986916,2012-12-28 14:05:24+00:00,True,20925,/* Austria i Austro-Węgry */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",77.0
33986797,2012-12-28 13:55:45+00:00,True,20848,/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",13.0
33986788,2012-12-28 13:55:17+00:00,True,20835,/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",11.0
33986780,2012-12-28 13:54:43+00:00,True,20824,/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",24.0
33986765,2012-12-28 13:53:21+00:00,True,20800,/* Okupacja niemiecka 1941-1944 */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",33.0
33985574,2012-12-28 12:12:59+00:00,True,20767,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ typo,"{'id': 63206, 'name': 'Andros64'}",-4.0
33985567,2012-12-28 12:11:59+00:00,True,20771,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ styl,"{'id': 63206, 'name': 'Andros64'}",17.0
33985438,2012-12-28 12:00:34+00:00,True,20754,/* II Rzeczpospolita */ poprawa linków,"{'id': 63206, 'name': 'Andros64'}",20.0
33985424,2012-12-28 11:59:16+00:00,True,20734,/* Okupacja niemiecka 1941-1944 */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",-13.0
33985413,2012-12-28 11:58:31+00:00,True,20747,/* Okupacja niemiecka 1941-1944 */ styl,"{'id': 63206, 'name': 'Andros64'}",-58.0
33985376,2012-12-28 11:55:09+00:00,True,20805,/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ styl,"{'id': 63206, 'name': 'Andros64'}",2.0
33985369,2012-12-28 11:54:39+00:00,True,20803,/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",10.0
33985360,2012-12-28 11:53:55+00:00,True,20793,"/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ drobne merytoryczne,styl","{'id': 63206, 'name': 'Andros64'}",46.0
33985338,2012-12-28 11:51:55+00:00,True,20747,/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ styl,"{'id': 63206, 'name': 'Andros64'}",-106.0
33985297,2012-12-28 11:48:49+00:00,True,20853,drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",-55.0
33984681,2012-12-28 10:49:59+00:00,False,20908,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ źródło,"{'id': 63206, 'name': 'Andros64'}",379.0
33984456,2012-12-28 10:27:50+00:00,True,20529,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",-49.0
33430649,2012-11-10 09:51:36+00:00,True,20578,Wycofano edycje użytkownika [[Special:Contributions/213.200.42.203|213.200.42.203]] ([[User talk:213.200.42.203|dyskusja]]). Autor przywróconej wersji to [[User:Pawski|Pawski]].,"{'id': 101097, 'name': 'Sagi2007'}",-8.0
33430460,2012-11-10 09:17:48+00:00,False,20586,/* Okupacja polska 1919-1939 */,"{'id': None, 'name': '213.200.42.203'}",8.0
31147775,2012-05-10 14:24:24+00:00,False,20578,poprawa linków,"{'id': 247220, 'name': 'Pawski'}",-38.0
30744304,2012-04-21 06:31:08+00:00,False,20616,drobne redakcyjne,"{'id': 247220, 'name': 'Pawski'}",22.0
30744163,2012-04-21 05:58:06+00:00,False,20594,kat.,"{'id': 247220, 'name': 'Pawski'}",10.0
30738957,2012-04-20 19:29:51+00:00,False,20584,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ Jednostki Armii Czerwonej nie istniejące od 1919,"{'id': 63206, 'name': 'Andros64'}",-303.0
30738939,2012-04-20 19:28:39+00:00,True,20887,"/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ drobne merytoryczne, poprawa linków","{'id': 63206, 'name': 'Andros64'}",108.0
30738404,2012-04-20 18:39:54+00:00,True,20779,"/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */, drobne techniczne","{'id': 63206, 'name': 'Andros64'}",-1.0
30738378,2012-04-20 18:38:14+00:00,True,20780,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ styl,"{'id': 63206, 'name': 'Andros64'}",-5.0
30738257,2012-04-20 18:27:52+00:00,True,20785,/* II Rzeczpospolita */ drobne techniczne,"{'id': 63206, 'name': 'Andros64'}",-2.0
30738253,2012-04-20 18:27:21+00:00,True,20787,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ styl,"{'id': 63206, 'name': 'Andros64'}",29.0
30738212,2012-04-20 18:24:04+00:00,True,20758,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ styl,"{'id': 63206, 'name': 'Andros64'}",-1.0
30738190,2012-04-20 18:22:22+00:00,False,20759,"/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ Państwowość ZURL to nie tylko ""kontrola zbrojna"" ale cywilna administracja państwowa na terenie Galicji","{'id': 63206, 'name': 'Andros64'}",-35.0
30738133,2012-04-20 18:17:42+00:00,False,20794,poprawa,"{'id': 138287, 'name': 'Bogic'}",41.0
29777644,2012-02-08 13:01:44+00:00,True,20753,"Zabezpieczył [[Galicja Wschodnia]]: wojna edycyjna ([edit=sysop] (wygasa 13:01, 15 lut 2012 (UTC)) [move=sysop] (wygasa 13:01, 15 lut 2012 (UTC)))","{'id': 139824, 'name': 'Loraine'}",0.0
29777639,2012-02-08 13:01:25+00:00,True,20753,wracamy do stanu sprzed wojny,"{'id': 139824, 'name': 'Loraine'}",67.0
29777264,2012-02-08 12:26:31+00:00,False,20686,"/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ rząd ZURL przestał istnieć w marcu 1923, państwowość de facto w VIII 1919","{'id': 63206, 'name': 'Andros64'}",-68.0
29777210,2012-02-08 12:21:36+00:00,True,20754,Wycofano edycje użytkownika [[Special:Contributions/Andros64|Andros64]] ([[User talk:Andros64|dyskusja]]). Autor przywróconej wersji to [[User:Pawski|Pawski]].,"{'id': 247220, 'name': 'Pawski'}",65.0
29777191,2012-02-08 12:20:33+00:00,False,20689,Anulowanie wersji nr 29774687 autora [[Specjalna:Wkład/Pawski|Pawski]] [[ZURL]] był państwem na terytorium Galicji Wschodniej,"{'id': 63206, 'name': 'Andros64'}",-65.0
29774687,2012-02-08 08:20:05+00:00,False,20754,"Anulowanie wersji nr 29771080 autora [[Specjalna:Wkład/Andros64|Andros64]], przeczytaj Pan tytuł hasła","{'id': 247220, 'name': 'Pawski'}",65.0
29771080,2012-02-07 20:49:24+00:00,False,20689,"Anulowanie wersji nr 29770743 autora [[Specjalna:Wkład/Pawski|Pawski]] to jest upadek państwości, a nie ma wątpliwości,ze było to państwo","{'id': 63206, 'name': 'Andros64'}",-65.0
29770743,2012-02-07 20:24:09+00:00,False,20754,ale 800 kilometrów na zachód - w Wiedniu,"{'id': 247220, 'name': 'Pawski'}",65.0
29770632,2012-02-07 20:13:42+00:00,False,20689,drobne redakcyjne,"{'id': 247220, 'name': 'Pawski'}",56.0
29767564,2012-02-07 16:19:32+00:00,False,20633,władze ZURL funkcjonowały do marca 1923,"{'id': 63206, 'name': 'Andros64'}",-65.0
29767520,2012-02-07 16:16:41+00:00,False,20698,drobne merytoryczne - i później,"{'id': 63206, 'name': 'Andros64'}",-55.0
29691471,2012-02-01 13:47:46+00:00,False,20753,"drobne merytoryczne, drobne redakcyjne, przypis","{'id': 247220, 'name': 'Pawski'}",842.0
29354013,2012-01-07 21:12:27+00:00,False,19911,/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ drobne redakcyjne,"{'id': 13668, 'name': 'Mix321'}",27.0
29353500,2012-01-07 20:34:06+00:00,True,19884,int.,"{'id': 63206, 'name': 'Andros64'}",2.0
29353496,2012-01-07 20:33:39+00:00,False,19882,"definicja,źródło","{'id': 63206, 'name': 'Andros64'}",407.0
29352504,2012-01-07 19:15:55+00:00,True,19475,/* Okupacja niemiecka 1941-1944 */ poprawa linków,"{'id': 63206, 'name': 'Andros64'}",-49.0
29352493,2012-01-07 19:14:56+00:00,True,19524,/* Okupacja niemiecka 1941-1944 */ poprawa linków,"{'id': 63206, 'name': 'Andros64'}",67.0
29352199,2012-01-07 18:46:08+00:00,True,19457,/* II Rzeczpospolita */ gram.,"{'id': 63206, 'name': 'Andros64'}",-11.0
29352187,2012-01-07 18:45:15+00:00,True,19468,"/* II Rzeczpospolita */ drobne techniczne, poprawa linków","{'id': 63206, 'name': 'Andros64'}",42.0
29352167,2012-01-07 18:43:43+00:00,True,19426,/* II Rzeczpospolita */ poprawa linków,"{'id': 63206, 'name': 'Andros64'}",30.0
29352150,2012-01-07 18:42:37+00:00,True,19396,poprawa linków,"{'id': 63206, 'name': 'Andros64'}",-3.0
29351957,2012-01-07 18:30:50+00:00,True,19399,poprawa linków,"{'id': 63206, 'name': 'Andros64'}",3.0
29350434,2012-01-07 16:43:46+00:00,True,19396,/* II Rzeczpospolita */ drobne techniczne,"{'id': 63206, 'name': 'Andros64'}",-1.0
29350405,2012-01-07 16:41:53+00:00,True,19397,"/* Literatura */ +1, drobne redakcyjne","{'id': 63206, 'name': 'Andros64'}",200.0
29350395,2012-01-07 16:41:08+00:00,True,19197,/* II Rzeczpospolita */ drobne techniczne,"{'id': 63206, 'name': 'Andros64'}",-2.0
29350382,2012-01-07 16:40:26+00:00,False,19199,/* II Rzeczpospolita */ źródło,"{'id': 63206, 'name': 'Andros64'}",2956.0
29347342,2012-01-07 13:14:25+00:00,True,16243,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ poprawa linków,"{'id': 63206, 'name': 'Andros64'}",10.0
29347114,2012-01-07 13:02:48+00:00,True,16233,/* II Rzeczpospolita */ poprawa linków,"{'id': 63206, 'name': 'Andros64'}",22.0
29347091,2012-01-07 13:01:54+00:00,True,16211,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",82.0
29346902,2012-01-07 12:50:14+00:00,True,16129,/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",23.0
29346835,2012-01-07 12:46:25+00:00,True,16106,"/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ styl, drobne merytoryczne","{'id': 63206, 'name': 'Andros64'}",121.0
29346761,2012-01-07 12:42:05+00:00,True,15985,/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ styl,"{'id': 63206, 'name': 'Andros64'}",-54.0
29346295,2012-01-07 12:10:14+00:00,True,16039,/* II Rzeczpospolita */ cytat ze źródła,"{'id': 63206, 'name': 'Andros64'}",911.0
29346208,2012-01-07 12:03:32+00:00,True,15128,"/* II Rzeczpospolita */ drobne merytoryczne zatwierdzenie granic- uchwała 14, aneks do traktatu-15,03","{'id': 63206, 'name': 'Andros64'}",139.0
29346130,2012-01-07 11:57:42+00:00,True,14989,/* Okupacja niemiecka 1941-1944 */ drobne techniczne,"{'id': 63206, 'name': 'Andros64'}",-6.0
29346125,2012-01-07 11:57:22+00:00,True,14995,/* Okupacja niemiecka 1941-1944 */ styl,"{'id': 63206, 'name': 'Andros64'}",-3.0
29346043,2012-01-07 11:50:25+00:00,False,14998,źródło,"{'id': 63206, 'name': 'Andros64'}",637.0
29345749,2012-01-07 11:30:31+00:00,True,14361,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",-36.0
29345731,2012-01-07 11:28:54+00:00,False,14397,/* Okupacja sowiecka 1944-1945 i wcielenie do ZSRR */ uzupełnienie,"{'id': 63206, 'name': 'Andros64'}",1021.0
29345701,2012-01-07 11:26:25+00:00,False,13376,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ powtórzenie,"{'id': 220946, 'name': 'Paweł5586'}",-356.0
29345591,2012-01-07 11:18:54+00:00,True,13732,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",7.0
29345583,2012-01-07 11:18:14+00:00,True,13725,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ lit.,"{'id': 63206, 'name': 'Andros64'}",1.0
29345561,2012-01-07 11:16:56+00:00,True,13724,drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",-12.0
29345542,2012-01-07 11:15:18+00:00,True,13736,/* Związek Radziecki */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",33.0
29345511,2012-01-07 11:13:53+00:00,True,13703,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ drobne techniczne,"{'id': 63206, 'name': 'Andros64'}",7.0
29345508,2012-01-07 11:13:36+00:00,True,13696,/* Zachodnioukraińska Republika Ludowa i wojna polsko-ukraińska */ styl,"{'id': 63206, 'name': 'Andros64'}",1.0
29345500,2012-01-07 11:12:34+00:00,True,13695,/* Literatura */ drobne techniczne,"{'id': 63206, 'name': 'Andros64'}",2.0
29345484,2012-01-07 11:11:33+00:00,False,13693,/* Po I woj. św. */ uzupełnienie,"{'id': 63206, 'name': 'Andros64'}",2133.0
29231301,2011-12-30 12:13:15+00:00,False,11560,/* Zachodnioukraińska Republika Ludowa */ drobne redakcyjne,"{'id': 220946, 'name': 'Paweł5586'}",-22.0
29231244,2011-12-30 12:10:25+00:00,False,11582,/* Okupacja sowiecka 1939-1941/1944-1945 */ drobne redakcyjne,"{'id': 220946, 'name': 'Paweł5586'}",-10.0
29231235,2011-12-30 12:10:09+00:00,False,11592,/* Okupacja sowiecka 1939-1941/1944-1945 */ drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",1879.0
29231200,2011-12-30 12:08:12+00:00,False,9713,/* Zachodnioukraińska Republika Ludowa */ drobne redakcyjne,"{'id': 220946, 'name': 'Paweł5586'}",58.0
28688395,2011-11-13 20:56:57+00:00,False,9655,kat,"{'id': 20467, 'name': 'Silar'}",9.0
28236974,2011-10-05 15:18:09+00:00,False,9646,drobne redakcyjne,"{'id': 13668, 'name': 'Mix321'}",0.0
28235722,2011-10-05 12:52:47+00:00,False,9646,zamiast dodawania po raz drugi źródła wystarczy kliknąć w istniejące...,"{'id': None, 'name': '213.192.80.182'}",-8.0
28213886,2011-10-03 11:05:22+00:00,False,9654,/* II Rzeczpospolita */ drobne redakcyjne,"{'id': 13668, 'name': 'Mix321'}",8.0
28213642,2011-10-03 10:44:53+00:00,False,9646,uzupełnienie,"{'id': None, 'name': '213.192.80.182'}",115.0
27988423,2011-09-13 19:10:42+00:00,False,9531,drobne redakcyjne,"{'id': 13668, 'name': 'Mix321'}",0.0
27315025,2011-07-19 10:00:37+00:00,False,9531,drobne redakcyjne,"{'id': 220946, 'name': 'Paweł5586'}",11.0
27315016,2011-07-19 09:59:59+00:00,False,9520,/* II Rzeczpospolita */ brak źródeł,"{'id': 220946, 'name': 'Paweł5586'}",-179.0
27305727,2011-07-18 19:28:28+00:00,True,9699,"Usunięto kategorię ""Historia Polski"" za pomocą [[WP:Narzędzia/HotCat|HotCat]] nadrzędna","{'id': 67596, 'name': 'Gbylski'}",-30.0
26683853,2011-06-02 20:24:47+00:00,False,9729,poprawa linków,"{'id': 247220, 'name': 'Pawski'}",40.0
24799598,2011-01-01 14:09:37+00:00,False,9689,drobne redakcyjne,"{'id': 13668, 'name': 'Mix321'}",-56.0
24799501,2011-01-01 14:07:07+00:00,False,9745,/* Okupacja niemiecka 1941-1944 */ drobne redakcyjne,"{'id': 13668, 'name': 'Mix321'}",27.0
24796887,2011-01-01 12:53:52+00:00,False,9718,drobne redakcyjne,"{'id': 13668, 'name': 'Mix321'}",46.0
24794800,2011-01-01 11:56:39+00:00,False,9672,"[[WP:SK]], ilustracja","{'id': 13668, 'name': 'Mix321'}",106.0
24697141,2010-12-31 19:20:27+00:00,False,9566,/* Związek Radziecki */,"{'id': 13668, 'name': 'Mix321'}",32.0
24694245,2010-12-31 19:06:47+00:00,False,9534,/* Związek Radziecki */,"{'id': 13668, 'name': 'Mix321'}",62.0
24675306,2010-12-31 17:43:34+00:00,False,9472,/* Linki zewnętrzne */Usunięcie zbędnego szablonu {{stub}},"{'id': 150677, 'name': 'KamikazeBot'}",-8.0
24087597,2010-11-28 00:53:48+00:00,False,9480,Wymiana map: poprzednia mapa (po niemiecku) jest jedynie zbiorem błędów i pomyłek.,"{'id': 183096, 'name': 'Kiejstut9'}",-6.0
23395365,2010-09-30 12:46:43+00:00,True,9486,/* Literatura */ linki zewnętrzne +1,"{'id': 63203, 'name': 'Birczanin'}",138.0
22479895,2010-07-20 14:05:30+00:00,False,9348,/* Zachodnioukraińska Republika Ludowa */ poprawa linków,"{'id': 13668, 'name': 'Mix321'}",125.0
22479260,2010-07-20 13:08:06+00:00,False,9223,dr. uzupełnienie,"{'id': 247220, 'name': 'Pawski'}",212.0
22013736,2010-06-09 16:27:53+00:00,False,9011,"Wersja poprzednia. // Przypominam, że zostałeś zablokowany na kilka miesięcy, nia masz prawa edytowac. Poza tym wprowadzasz fałsz","{'id': 247220, 'name': 'Pawski'}",-952.0
22008748,2010-06-09 08:42:49+00:00,False,9963,proszę o douczenie się w temacie Galicji,"{'id': None, 'name': '83.4.194.229'}",953.0
22005751,2010-06-08 20:27:28+00:00,False,9010,anulowanie wersji Birczanina,"{'id': 247220, 'name': 'Pawski'}",-953.0
21855136,2010-05-29 20:45:27+00:00,False,9963,/* Literatura */ drobne redakcyjne,"{'id': 13668, 'name': 'Mix321'}",60.0
21855109,2010-05-29 20:43:16+00:00,False,9903,drobne redakcyjne,"{'id': 13668, 'name': 'Mix321'}",510.0
21844801,2010-05-29 09:24:56+00:00,False,9393,drobne merytoryczne,"{'id': None, 'name': '62.89.115.19'}",581.0
21741151,2010-05-21 09:39:13+00:00,False,8812,"linki zewnętrzne // brak faktów // usunięcie fałszu // usuięcie zdania nadto kontrowersyjnego i nieuźródłowionego // dr.mer // dodanie przypisu, // kat.","{'id': 247220, 'name': 'Pawski'}",704.0
21280561,2010-04-22 08:47:43+00:00,True,8108,"przywrócenie poprzedniej wersji, więcej w Dyskusji","{'id': 63203, 'name': 'Birczanin'}",34.0
21280527,2010-04-22 08:43:49+00:00,False,8074,to jego sprawa jeśli używa niepoprawnej wersji,"{'id': 220946, 'name': 'Paweł5586'}",-34.0
21280453,2010-04-22 08:35:35+00:00,True,8108,a Torzecki używa określenia GW również w stosunku do okresu międzywojennego.,"{'id': 63203, 'name': 'Birczanin'}",34.0
21280399,2010-04-22 08:29:16+00:00,False,8074,"/* II Rzeczpospolita */ - OR, prof pisze że zastąpiono nie używano zamiennie","{'id': 220946, 'name': 'Paweł5586'}",-34.0
21280369,2010-04-22 08:26:20+00:00,True,8108,/* II Rzeczpospolita */ drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",25.0
21280358,2010-04-22 08:24:58+00:00,True,8083,drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",9.0
21280198,2010-04-22 07:54:33+00:00,True,8074,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-2.0
21280127,2010-04-22 07:41:25+00:00,True,8076,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",2.0
21279834,2010-04-22 07:00:36+00:00,False,8074,migracje ludności to nie kolonializm,"{'id': 220946, 'name': 'Paweł5586'}",-2.0
21279681,2010-04-22 06:38:09+00:00,True,8076,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",2.0
21279530,2010-04-22 06:14:44+00:00,False,8074,migracje ludności to nie kolonizacja,"{'id': 220946, 'name': 'Paweł5586'}",-2.0
21252867,2010-04-20 12:21:14+00:00,True,8076,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",2.0
21252817,2010-04-20 12:17:17+00:00,True,8074,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-2.0
21252812,2010-04-20 12:17:11+00:00,True,8076,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",2.0
21252783,2010-04-20 12:15:25+00:00,True,8074,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-2.0
21252742,2010-04-20 12:12:51+00:00,True,8076,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",2.0
21252658,2010-04-20 12:06:57+00:00,False,8074,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",-9.0
21252655,2010-04-20 12:06:31+00:00,False,8083,drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",7.0
21252542,2010-04-20 11:55:28+00:00,True,8076,/* II Rzeczpospolita */ int.,"{'id': 63203, 'name': 'Birczanin'}",-2.0
21252533,2010-04-20 11:54:51+00:00,True,8078,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",187.0
21252459,2010-04-20 11:48:58+00:00,True,7891,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-187.0
21252424,2010-04-20 11:46:24+00:00,True,8078,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",187.0
21252154,2010-04-20 11:20:15+00:00,True,7891,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-187.0
21252077,2010-04-20 11:13:44+00:00,True,8078,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",187.0
21251832,2010-04-20 10:55:31+00:00,True,7891,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-187.0
21251812,2010-04-20 10:53:48+00:00,True,8078,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",187.0
21251659,2010-04-20 10:40:22+00:00,True,7891,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-187.0
21251427,2010-04-20 10:16:39+00:00,True,8078,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",187.0
21251248,2010-04-20 10:01:08+00:00,True,7891,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-187.0
21251228,2010-04-20 10:00:01+00:00,True,8078,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",187.0
21251161,2010-04-20 09:55:00+00:00,True,7891,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-187.0
21251158,2010-04-20 09:54:50+00:00,True,8078,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",187.0
