id,datetime,minor,size,comment,user,delta
58002769,2019-11-20 13:31:26+00:00,False,5212,/* II RP */,"{'id': 20154, 'name': 'Xx236'}",2.0
58002759,2019-11-20 13:30:33+00:00,False,5210,/* II RP */,"{'id': 20154, 'name': 'Xx236'}",98.0
58002740,2019-11-20 13:27:44+00:00,False,5112,/* II RP */,"{'id': 20154, 'name': 'Xx236'}",63.0
58002724,2019-11-20 13:24:37+00:00,False,5049,/* II RP */,"{'id': 20154, 'name': 'Xx236'}",93.0
58002713,2019-11-20 13:21:48+00:00,False,4956,/* III RP */,"{'id': 20154, 'name': 'Xx236'}",86.0
58002703,2019-11-20 13:19:28+00:00,False,4870,/* III RP */ Euromajdan,"{'id': 20154, 'name': 'Xx236'}",23.0
58002682,2019-11-20 13:17:12+00:00,True,4847,MalarzBOT: dodanie daty do szablonu [[szablon:źródła|źródła]] na podstawie edycji [[Specjalna:Diff/58002655]],"{'id': 31007, 'name': 'MalarzBOT'}",20.0
58002672,2019-11-20 13:15:14+00:00,False,4827,/* III RP */,"{'id': 20154, 'name': 'Xx236'}",12.0
58002658,2019-11-20 13:13:28+00:00,False,4815,/* PRL */,"{'id': 20154, 'name': 'Xx236'}",27.0
58002655,2019-11-20 13:12:36+00:00,False,4788,,"{'id': 20154, 'name': 'Xx236'}",14.0
58002653,2019-11-20 13:12:04+00:00,False,4774,/* PRL */,"{'id': 20154, 'name': 'Xx236'}",100.0
58002635,2019-11-20 13:05:12+00:00,False,4674,/* III RP */,"{'id': 20154, 'name': 'Xx236'}",26.0
58002623,2019-11-20 13:02:35+00:00,False,4648,/* III RP */,"{'id': 20154, 'name': 'Xx236'}",59.0
58002619,2019-11-20 13:01:24+00:00,False,4589,/* III RP */,"{'id': 20154, 'name': 'Xx236'}",94.0
58002606,2019-11-20 12:57:33+00:00,False,4495,/* II RP */,"{'id': 20154, 'name': 'Xx236'}",68.0
58002600,2019-11-20 12:55:21+00:00,False,4427,,"{'id': 20154, 'name': 'Xx236'}",52.0
58002591,2019-11-20 12:53:43+00:00,False,4375,,"{'id': 20154, 'name': 'Xx236'}",140.0
58002573,2019-11-20 12:49:22+00:00,False,4235,,"{'id': 20154, 'name': 'Xx236'}",91.0
58000192,2019-11-19 23:08:40+00:00,True,4144,[[WP:SK]]+[[WP:SK/Bn|Bn]],"{'id': 64, 'name': 'Beno'}",34.0
57999496,2019-11-19 21:16:27+00:00,False,4110,Link,"{'id': 714045, 'name': 'Ytabak'}",25.0
57999399,2019-11-19 21:02:55+00:00,False,4085,Wikicytaty,"{'id': 714045, 'name': 'Ytabak'}",43.0
57997894,2019-11-19 17:13:02+00:00,False,4042,,"{'id': 74795, 'name': 'Kerim44'}",71.0
57997772,2019-11-19 16:57:03+00:00,False,3971,"drobne merytoryczne, drobne redakcyjne, drobne techniczne","{'id': 714045, 'name': 'Ytabak'}",469.0
57997673,2019-11-19 16:42:12+00:00,False,3502,Początek artykułu,"{'id': 714045, 'name': 'Ytabak'}",
